LONG;0.5000000;1.0000000;-0.5615230;BAD; 0.3190638;-0.5615230; 235;  0.4211396; 426464700 10_25_00 PC.gif; True; 0.20; 4; 0.26;0.20;0.28;0.19;0.12;-0.50;-0.04;-0.13;0.01;0.21;0.01;-0.13;-0.23;-0.19;-0.40;-0.28;-0.20;-0.18;-0.09;0.02;-0.05
LONG;0.5000000;1.0000000;-0.4942896;BAD; 1.0707706;-0.4942896; 60;  0.9130722; 426468300 11_25_00 PC.gif; True; 0.20; 19; -0.24;-0.20;-0.40;-0.28;-0.20;-0.19;-0.09;0.02;-0.05;0.33;0.23;0.08;0.40;0.30;0.60;0.51;0.74;0.68;0.72;0.60;0.77
LONG;0.5000000;1.0000000;-0.3602495;BAD; 0.8784955;-0.3602495; 515;  0.8265793; 426499200 08_00_00 PC.gif; True; 0.20; 12; -0.18;-0.06;-0.20;-0.17;0.19;0.49;0.61;0.47;0.56;0.81;0.60;0.43;0.33;0.47;0.41;0.55;0.72;0.74;0.66;0.63;0.54
LONG;0.5000000;1.0000000;-0.6086515;BAD; 0.6071019;-0.6086515; 35; - 0.2042371; 426504300 09_25_00 PC.gif; True; 0.20; 9; 0.27;0.20;0.17;0.07;0.29;0.26;-0.23;-0.05;-0.14;0.02;-0.02;-0.31;-0.24;-0.41;-0.45;-0.34;-0.33;-0.37;-0.37;-0.26;-0.29
LONG;0.5000000;1.0000000;-0.5898037;BAD; 0.1146271;-0.5898037; 180;  0.4100797; 426515100 12_25_00 PC.gif; True; 0.20; 3; 0.10;-0.02;-0.13;-0.10;-0.22;-0.04;-0.18;-0.05;-0.24;-0.25;-0.30;-0.39;-0.22;-0.19;-0.06;-0.11;-0.10;-0.01;0.00;-0.00;-0.17
LONG;0.5000000;1.0000000;-0.4893922;BAD; 0.1396405;-0.4893922; 35; - 0.3485709; 426517200 01_00_00 PC.gif; True; 0.20; 14; 0.06;-0.14;-0.15;-0.20;-0.29;-0.12;-0.08;0.04;-0.00;-0.00;0.09;0.11;0.10;-0.07;-0.03;-0.10;0.03;0.03;-0.16;-0.14;-0.25
LONG;0.5000000;1.0000000;-0.2932483;BAD; 0.6150174;-0.2932483; 85;  0.3411079; 426522300 02_25_00 PC.gif; True; 0.20; 14; 0.06;-0.13;-0.11;-0.22;-0.20;-0.07;-0.10;0.20;0.20;0.18;0.43;0.53;0.46;0.37;0.36;0.40;0.37;0.40;0.38;0.42;0.40
LONG;0.5000000;1.0000000;-1.3150289;BAD; 0.3113584;-1.3150289; 155;  0.3072276; 426531600 05_00_00 PC.gif; True; 0.20; 3; 0.26;0.16;0.08;-0.03;-0.12;-0.06;-0.05;0.02;-0.07;-0.26;-0.17;-0.30;-0.09;-0.09;-0.19;-0.30;-0.23;-0.28;-0.25;-0.85;-0.83
LONG;0.5000000;1.0000000;-1.3924455;BAD; 0.1109706;-1.3924455; 60;  0.8230188; 426535500 06_05_00 PC.gif; True; 0.20; 3; 0.08;-0.02;-0.13;-0.06;-0.11;-0.08;-0.67;-0.66;-0.74;-0.97;-1.07;-0.91;-0.79;-0.88;-0.99;-0.96;-1.06;-1.13;-0.89;-0.80;-0.92
LONG;0.5000000;1.0000000;-1.3195822;BAD; -0.0648120;-1.3195822; 55; - 0.5793866; 426538800 07_00_00 PC.gif; True; 0.20; 7; -0.25;-0.13;-0.22;-0.33;-0.30;-0.39;-0.47;-0.23;-0.14;-0.26;-0.38;-0.25;-0.42;-0.49;-0.44;-0.68;-1.11;-1.16;-0.63;-0.78;-0.99
